,Unnamed: 0,tweetcreatedts,text,language,username,label,score
5889,12,2022-03-05 23:41:22+00:00,@FoxNews Why don’t you and your news station relocate to Russia so you’re closer to the mothership. #traitortv,en,tracyjsbr,Negative,0.8705393075942993
5890,13,2022-03-05 23:40:05+00:00,"@FoxNews Omg he needs to shut up he loved it when Trump was buying oil from Russia ,,,that is called black money",en,MaryBramer1,Negative,0.8365710377693176
5891,14,2022-03-05 23:38:34+00:00,@FoxNews First we need to stop the @GOP to give money to Russia. Second we need to figure out which are the GOP senators who are giving money to Russia and third: We need to hold them accountable. Mitch? Marco? Ted? Who else????,en,WhatsAnEve,Neutral,0.5150999426841736
5892,15,2022-03-05 23:35:31+00:00,@FoxNews What will happend to all foreign journalists an crew now in Hotells in Russia. How will they settle their bills. Or will thei be hold back as hostages for not settling their bills?,en,SanbergOskar,Negative,0.6708034873008728
5893,16,2022-03-05 23:34:59+00:00,@FoxNews And...So? In my opinion this is a good time to restart. \n\nHe said the pandemic and the Russian war on Ukraine are the two major events that spurred him to bring back the initiative that's been effectively dormant for years.,en,JUSTICEISNEXT1,Positive,0.6659866571426392
5894,17,2022-03-05 23:30:58+00:00,@FoxNews Well Russia did enrich the Bidens by $3.8M! Money well spent!,en,loggie31,Positive,0.48481485247612
5895,18,2022-03-05 23:30:21+00:00,@FoxNews You know you can't take Russia. Just gave the east and south to them and move to the west save all these innocent lives!!!,en,kendog1212,Negative,0.9189222455024719
5896,19,2022-03-05 23:30:20+00:00,@FoxNews Pray to God that we don’t end up at war with Russia through the ineptness of our government “leaders”!! 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,en,panicplusoochee,Negative,0.7259577512741089
5897,20,2022-03-05 23:30:06+00:00,@FoxNews Everyone is dancing around the fact that we need to engage Russia.,en,RickyResister11,Negative,0.5992834568023682
5898,21,2022-03-05 23:29:15+00:00,"@FoxNews Man that’s not difficult; make a deal with US oil companies to fill the need. This is weak. @CNN @JoeBiden @POTUS this is weak right. Shut off all Russian oil exports, cut all Russia oil banks from Swift, start up all US oil/natgas opportunities",en,Crs65654787,Negative,0.7822192311286926
5899,22,2022-03-05 23:28:52+00:00,"@FoxNews We get very little crude from Russia, I’d rather get zero, also. One sure way to do this is to become LESS DEPENDENT on oil-PERIOD! That could certainly stop our reliance on foreign oil!!! How about we try THAT!!! https://t.co/sW4H8wUm41",en,dayoopsdabest,Negative,0.49870967864990234
5900,23,2022-03-05 23:28:46+00:00,@FoxNews Yo #Trunts - Russia sending a plane to pick up their spies — you’d better be on it.,en,tlcesq,Negative,0.6902264952659607
5901,24,2022-03-05 23:28:08+00:00,"@FoxNews Fox, Putin's propaganda network. Spreading lies and disinformation to help divide and weaken the US.\nFox and their propaganda hosts should be charged with negligent homicide. Putin is using Fox clips on state run TV to show the US supports the Ukraine invasion. \n#FoxBetrayal",en,MeUnloveable,Negative,0.921565592288971
5902,25,2022-03-05 23:24:56+00:00,@FoxNews And higher prices I hope I can afford to put gas in my car you buying this oil from Russia helps them,en,tina_burgin,Negative,0.7866876721382141
5903,26,2022-03-05 23:23:48+00:00,"@FoxNews in time of a world emergency, the left wing end of the world extremists, need to chill and let our country organize sanctions. in case they hadnt noticed, the war in ukraine will continue and spew large amounts of c02\nthe tongan volcano will do its thing. give it a rest.",en,cohensasha22,Negative,0.7888032793998718
5904,27,2022-03-05 23:22:26+00:00,"@FoxNews Oil from Russia in against our county, pure and simple !!!",en,KonkleDaniel,Negative,0.883901059627533
5905,28,2022-03-05 23:20:25+00:00,@FoxNews Sucks to be in Russia. I use my Visa to pay for everything.,en,DarthYoc,Negative,0.9118949174880981
5906,29,2022-03-05 23:19:50+00:00,@FoxNews Be carful what you post .. Because your President Putin won like it @FoxNews ..I think you guys are work for Russia.,en,Gvannimusic,Negative,0.7237241864204407
5907,30,2022-03-05 23:15:49+00:00,"@FoxNews God bless Ukraine,,,",en,SherrieKayD,Positive,0.9208900928497314
5908,31,2022-03-05 23:14:51+00:00,@FoxNews Ukraine lost guys. Let's pack up,en,uapovusa,Negative,0.8524543046951294
5909,32,2022-03-05 23:14:12+00:00,@FoxNews @TuckerCarlson @LaraLeaTrump @HawleyMO She will make it even worse. Ukraine crises is over Kamala’s head. She was trying to protect corruption during Trump Ukraine impeachment&amp;teamed up with witnesses who were helping Hunter Biden to earn 50k per month.,en,MoniriRocky,Negative,0.8828447461128235
5910,33,2022-03-05 23:12:39+00:00,"@FoxNews Thank you, dear friends! Unfortunately, #Russia is accustomed to obedience and cruelty. The chance that they understand and stop threatening the world is greatly increased ""through the fridge""!",en,UaBreakingNewz,Negative,0.863605260848999
5911,34,2022-03-05 23:12:27+00:00,@FoxNews Goodness she is going to tell them that Ukraine and Russia is at war.  She will break it down to kindergarten level so they will be able to understand.  Really a b#big joke sending her!!,en,NadineJustus2,Negative,0.8405521512031555
5912,35,2022-03-05 23:11:59+00:00,"@FoxNews I vote for oil companies trimming their obscene profits first.  Also, I'll cut my oil dependency by 10 percent or more. I'm happy to make sacrifices if it curbs Russia's ability to massacre civilians.",en,617SER,Neutral,0.47744372487068176
5913,36,2022-03-05 23:10:58+00:00,"@FoxNews While Republicans put out tweets to help Putin find Ukraine's President. Rubio, being on the Senate Intelligence Committee, knew exactly what he was doing and how his tweet could help Putin's Intelligence agencies.",en,a_brown35,Neutral,0.6300742030143738
5914,37,2022-03-05 23:10:53+00:00,"@FoxNews Ted Cruz -- he did photo ops with Trump on the eve of Russia's invasion of Ukraine, when Trump said Putin was would go in as a peacekeeper. Do you have any quotes from Cruz about whether Putin is a genius, or is it just nonsense about restrictions on oil companies?",en,RinoWag,Neutral,0.6020890474319458
5915,38,2022-03-05 23:10:32+00:00,@FoxNews Trump’s Charity was going to donate to Russian soldiers in Ukraine but then was reminded they are banned from operating as a charity for stealing child cancer funds.,en,FrankLi99173285,Negative,0.67470782995224
5916,39,2022-03-05 23:10:25+00:00,@FoxNews Fox News is no different from the propaganda machine in Russia. Shame on you Fox News.,en,SnowBuniCO,Negative,0.9210734367370605
5917,40,2022-03-05 23:09:46+00:00,@FoxNews Daily usage of oil from Russia is 1.4 %. Saudis want to cut back to drive up price right now. As citizens we all “own”a small speck of Federal lands why should the Exxons and Shells get all the gravy then give it back to Republicans as donor money.,en,mUUalker,Negative,0.5313868522644043
5918,41,2022-03-05 23:08:11+00:00,"@FoxNews This is why CASH should be accepted everywhere, and if its not a law it needs to be. Pretty soon we are going to be fighting the Trade Federation if this corporate activism continues. Dont get me wrong, invading Ukraine is bad... but this is a bigger picture outlook.",en,LexusJunkie,Negative,0.6324406266212463
5919,42,2022-03-05 23:06:22+00:00,"@FoxNews @MSNBC @CNN @BBCWorld:Vladimir Putin says that any country who participates in a ""No Fly Zone"" over Ukraine will be seen as part of the conflict. In other words, Putin's trying to FRIGHTEN the world that he's the only one who's not afraid to DIE! Let's call his BLUFF!...",en,baptiste_regi,Negative,0.5732177495956421
5920,43,2022-03-05 23:06:19+00:00,"@FoxNews Zelenskyy is the Churchill of Ukraine. Let's give him everything he needs. Putin is a beast and his quest to re-build the ""glorious"" Soviet Empire must be squashed.",en,JosephF06016297,Negative,0.5874437093734741
5921,44,2022-03-05 23:03:08+00:00,"@FoxNews Without the Oil at this time, America’s Economy goes in the Toilet. Trump could of put up huge Deterrents in Ukraine to avoid this Attack on Innocent Human Beings. Trump could of cared less. https://t.co/cMd6xGLNhm",en,CheeseyPrince,Negative,0.8393378853797913
5922,45,2022-03-05 23:01:05+00:00,"@FoxNews Of all of Russia's global export, US only imports 2%. You might want to focus on the countries that import 98% of Russia's exports.",en,JC38236,Neutral,0.585908055305481
5923,46,2022-03-05 23:00:43+00:00,@FoxNews Russia wants to use her as a human  shield. Just like they  are trying  to say Ukraine is doing .it's a act  of  war.,en,wallypetersjr,Negative,0.8206632733345032
5924,47,2022-03-05 23:00:25+00:00,@FoxNews Stop boycotting.  Get fighting on the Ukraine front line. You bunch of woollies.,en,realrey58,Negative,0.9327287673950195
5925,48,2022-03-05 22:59:50+00:00,"@FoxNews @JMfreespeech Putin is a mad man who will do anything to take over Ukraine, even risking a nuclear disaster.",en,bob_mcguffey,Negative,0.8339745998382568
5926,49,2022-03-05 22:58:04+00:00,@FoxNews @JesseBWatters @jesseprimetime US oil purchases from Russia INCREASED 39 pct in Trump’s years. \n\n(They had gone down 44 pct over Obama’s two terms.) https://t.co/4EXX6VX9kO,en,TheCynicLib,Neutral,0.632187008857727
5927,50,2022-03-05 22:57:29+00:00,"@FoxNews Historically, the United Stares is notorious for this. Goading “smaller” countries to be bold and leaving them in the dust at critical times. If the US had economic or military agenda in Ukraine, Zelensky need not beg.",en,mycorrectview,Negative,0.7000354528427124
5928,51,2022-03-05 22:57:10+00:00,@FoxNews First Russia tomorrow anyone with slightly nationalistic viewpoints,en,OfTarquin,Negative,0.597957968711853
5929,52,2022-03-05 22:56:27+00:00,@FoxNews He’s not the President of Russia so theres that’s,en,Corey479,Neutral,0.5970567464828491
5930,53,2022-03-05 22:56:09+00:00,@FoxNews  Now Russia is getting serious about going to war. In an attempt to lure the USA to declare War isto arrest a star basketball star based on Tasas repoty. Nobody knows more about les then they do.Have you declared war in your murdrest rampage in Ucraine,en,PatDuane1,Negative,0.8006824254989624
5931,54,2022-03-05 22:55:42+00:00,"@FoxNews Why has no-one stated the obvious, IMO? POTUS Biden is compromised b both Russia and China. He's refusing to do anything about Russian oil, things that would really hurt Putin. Bucking his own party even! I don't believe it's because of AOC and her group.",en,JWRowe2,Negative,0.8598756194114685
5932,55,2022-03-05 22:54:24+00:00,@FoxNews So who still is funding Russia? In any way?,en,GoSilverEagle,Neutral,0.5812159776687622
5933,56,2022-03-05 22:52:31+00:00,@FoxNews Send him to #Ukraine to pay his dues,en,utdavis,Negative,0.6206521391868591
5934,57,2022-03-05 22:50:50+00:00,"@FoxNews ""Everywhere you want to be"" excluding Russia.",en,MccroreyLoring,Neutral,0.7326614260673523
5935,58,2022-03-05 22:50:19+00:00,@FoxNews People are dying in Ukraine. And in the US from Covid thanks to your lies. Can you please cease fire on the lies for two seconds?,en,MvLadybird,Negative,0.9483367800712585
5936,59,2022-03-05 22:50:05+00:00,@FoxNews Some anchors are reporting on Ukraine with a little more compassion right now. Not like some who are more concerned with their own safety here. Don’t disparage Zelenskyy for wanting no fly zones to save his people. If it were you you’d ask for the same.,en,S1ncer1ty1,Neutral,0.5768624544143677
5937,60,2022-03-05 22:48:57+00:00,"@FoxNews VISA - It's everywhere you want to be.\n\nNow, no American company wants to do business in Russia.",en,xMeshMNx,Negative,0.7293986082077026
5938,61,2022-03-05 22:47:55+00:00,"@FoxNews Putin doesn't make the calls, if he continued to run the War in Ukraine and carpet bombing the population, he will lose his presidency.",en,WorldVoice,Negative,0.8670616149902344
5939,62,2022-03-05 22:47:17+00:00,@FoxNews Ted haven't you been  making enough money on oil. use land leases and permits that the oil companies already have. Yes we need a oil embargo on Russia. But we dont have to destroy the whole environment  getting it. Your like drug attics when it comes  to oil.,en,wallypetersjr,Negative,0.8071458339691162
5940,63,2022-03-05 22:44:39+00:00,"@FoxNews @JMfreespeech Putin is blackmailing no one,he gets to lose if he plays the Nuclear option,the World is not attacking Russia,people are only stopping the War in Ukraine, if he fires one nuclear missile out of Russia to stop the World from making a better place,Putin will regret it.",en,WorldVoice,Negative,0.7306442856788635
5941,64,2022-03-05 22:43:42+00:00,"@FoxNews Remember when TFG held up military aid and tried to extort Ukraine? I do,  FFS",en,pmharland10661,Negative,0.8798834085464478
5942,65,2022-03-05 22:43:42+00:00,"@FoxNews @SenJoniErnst The USA, EU, &amp; @NATO\nhave obligation to DEFEND Ukraine because of agreement reached to return nuclear weapons to #Russia after #Ukraine became independent.\n\nEU, NATO &amp; USA PROMISED to PROTECT Ukraine under the agreement. WHERE R U?\n@POTUS\n @FoxNews @BBCWorld\n #RussianUkrainianWar https://t.co/kEdS1mpu50",en,Veteran_USAF,Neutral,0.569263756275177
5943,66,2022-03-05 22:40:51+00:00,@FoxNews Iran sees what is happening with Russia so now they want to deal.  They now know any invasion will be met with same impact.,en,ArcieriJohn,Negative,0.6190062165260315
5944,67,2022-03-05 22:39:36+00:00,@FoxNews That’s a trators move.  Russia is making an ass out of the USA stand tall don’t buckle,en,RichieSpa,Negative,0.834636390209198
5945,68,2022-03-05 22:39:04+00:00,"@FoxNews @elonmusk @ExposingWonderl \nBoone-PICKENS Musk.\nWhy did Trump give the import oil account to Russia,\nThe USA had imported /f Venezuela b4.\nYeah, see crude, heavy crude, &amp; FUEL for CARS.\nLike CELLS r in the mix.\n@laurenboebert \nGive us some PIE charts, PLEASE on facts &amp; time lines",en,citizendeterra,Neutral,0.5421140789985657
5946,69,2022-03-05 22:38:34+00:00,@FoxNews I didn’t know Iran was part of Russia!,en,Pfredp,Neutral,0.513786792755127
5947,70,2022-03-05 22:37:43+00:00,@FoxNews Why not? Why exclude Russia from that table?,en,SaveJUNIORS,Neutral,0.6558188199996948
5948,71,2022-03-05 22:35:59+00:00,"@FoxNews @HawleyMO ""Russia's 'blood oil'"" is fault of AOC, progressives-Squad in Congress and Green New Deal climate change fanatics. How much better off USA be if we had kept open to drilling and Keystone pipeline .We would have enough energy for ourselves,and export to  friends.",en,KenjiroMYoshi1,Negative,0.5742495656013489
5949,72,2022-03-05 22:35:37+00:00,@FoxNews Send fauci to the front lines in the ukraine 🇺🇦 to check for masks.,en,RumblefishAZ,Neutral,0.49960553646087646
5950,73,2022-03-05 22:35:04+00:00,"@FoxNews China's never been one for the popularity contest. Given their own domestic human rights abuses (which is at least 1 small factor for their ostensible indifference) Ukrainian indifference, I doubt theyre eager at all to weigh in on Russia.",en,_john92_,Negative,0.7883696556091309
5951,74,2022-03-05 22:34:14+00:00,@FoxNews @HawleyMO Indefensible the GQP stayed silently complicit while TFG held up military aid and tried to extort Ukraine  and refused to consider green renewable energy 🤨🤬,en,pmharland10661,Negative,0.9174430966377258
5952,75,2022-03-05 22:33:52+00:00,@FoxNews I am surprised @FoxNews as a Russian foreign agent has not set up road blocks blocking all humanitarian aid to Ukraine @TuckerCarlson,en,Ksdufty215,Negative,0.8113872408866882
5953,76,2022-03-05 22:33:21+00:00,@FoxNews @cnn @msnbc @CBS_Herridge The media needs the courage to call out Biden for his continued slow response to the Biden war in Ukraine. Arm the people. Time matters. #BidenIsADisgrace #BidensWar,en,Hufse01,Negative,0.6400712132453918
5954,77,2022-03-05 22:32:29+00:00,"@FoxNews Reminder Ted Cruz comes from the biggest fossil fuel state in the country. Despite all the virtue posturing, banning Russian oil imports, which can easily be sold elsewhere, will do nothing to help Ukraine. Gas prices in US will go up. In China go down.",en,StephenKlebs,Negative,0.8559292554855347
5955,78,2022-03-05 22:31:52+00:00,"@FoxNews @SenJoniErnst How about the following: the West should announce that, besides Putin [the new Hitler], ALL military personnel [involved in Ukraine] will be tried as 'war criminals'. Following orders will not be an acceptable excuse [just as it was not at the Nuremberg trials]",en,joshuarowe1,Negative,0.8071852922439575
5956,79,2022-03-05 22:31:07+00:00,"@FoxNews @SenJoniErnst Uh, TFG tried to extort Ukraine and held up military aid. He had his chance but here we are...",en,pmharland10661,Negative,0.8539012670516968
5957,80,2022-03-05 22:30:57+00:00,"@FoxNews Good news everybody, Mastercard and Visa suspend ALL operations in Russia.",en,Sergio_Septum,Positive,0.7003585696220398
5958,81,2022-03-05 22:30:38+00:00,@FoxNews @redsteeze How dare she be born in Russia! Off with her head!,en,dj6smith,Negative,0.9215428233146667
5959,82,2022-03-05 22:30:38+00:00,"@FoxNews @seanhannity Actually, your buddy and past President teed it up for him.  Russia playing long game hoping to ruin Biden’s chance of winning re-election so Trump can regain power and leave his atrocities unfettered.",en,RobinSmutny,Negative,0.7473201751708984
5960,83,2022-03-05 22:29:38+00:00,@FoxNews Putin and Russia must be stopped!,en,larryjo84681355,Negative,0.7976377010345459
5961,84,2022-03-05 22:29:11+00:00,"@FoxNews Russia hires GOP as stooge. NRA acts as agent, FOX *News as publicist. https://t.co/3PtI8hb3R6",en,AlanCaryLiddell,Neutral,0.5566134452819824
5962,85,2022-03-05 22:28:54+00:00,@FoxNews How does this bill help russia?,en,xuroagain,Negative,0.722858190536499
5963,86,2022-03-05 22:28:36+00:00,@FoxNews American oil companies buy oil from Russia.  Not the American government.,en,Texas_Michigan,Negative,0.5163261294364929
5964,87,2022-03-05 22:28:23+00:00,"@FoxNews @TuckerCarlson @JudgeJeanine @seanhannity @greggutfeld if america,china and russia go nuclear against each other all out,we will split the earth in half,lose gravity and hurtle towards the sun and wer'e all dead.putin might be losing his mind.",en,Kennydancerfun,Negative,0.7247146964073181
5965,88,2022-03-05 22:26:52+00:00,@FoxNews Why is she in Russia while there is a war going on.,en,Shawnmatt1,Negative,0.7666875720024109
5966,89,2022-03-05 22:25:29+00:00,"@FoxNews What Americans should learn is never go to totalitarian regimes like Russia and China by all means, never trust their beautiful lies, otherwise you are highly probably detained as hostages.",en,mirror0002,Negative,0.8580501675605774
5967,90,2022-03-05 22:25:01+00:00,@FoxNews @newsmax FOx News saying they don’t know who was shooting at the Journalists 🤔🤔🤔 You think Ukrainian people are hiding on roads and then Shooting at Cars and the people in them 🤯 Ukraine people know Russians aren’t Driving Cars 🚙 @stinchfield1776,en,James94322293,Negative,0.6963531374931335
5968,91,2022-03-05 22:23:35+00:00,"@FoxNews Russia was supposedly removed from ""swift"" and banks banned... How the money gonna arrive there? May be it is a cash transaction, otherwise the banks sanctions are only screen smokes.",en,MuziDav,Neutral,0.505501389503479
5969,92,2022-03-05 22:23:25+00:00,@FoxNews Russia has no credibility on all levels so why need them in any talk?,en,unitedforpeace0,Negative,0.8338256478309631
5970,93,2022-03-05 22:22:43+00:00,@FoxNews So being Russian is a crime. Also we don’t know if she has family back in Russia and doesn’t want to put them in danger but hey let’s get rid of her any way.,en,RobertJ02353352,Negative,0.7705161571502686
5971,94,2022-03-05 22:20:41+00:00,@FoxNews @JesseBWatters @jesseprimetime Who cares about oil till we stop the killings? Joe’s an idiot we have to put up with for another three years. That doesn’t mean we have to allow him to continue the Ukraine-Russia (both sides) massacre he created by getting to the war too late. Stop it now!,en,JaneSmet8,Negative,0.9384658932685852
5972,95,2022-03-05 22:20:11+00:00,@FoxNews As long as Russia sells to somebody it won’t matter to who.  High prices help Russia regardless.  We need more pipelines and more production.,en,hottytoddyreb04,Negative,0.5262978076934814
5973,96,2022-03-05 22:19:29+00:00,@FoxNews @HawleyMO Republicans really trying to rewrite history as if they were pro Ukraine and anti Putin. Their voters are all in for Putin so this won't work. Plus we remember. It's not like their unconditional love for Putin was 2 decades ago. It was last month.,en,Kasual_One,Negative,0.7997320890426636
5974,97,2022-03-05 22:14:27+00:00,@FoxNews The solution: Impose hefty tax on purchases of oil and gas from Russia. \nShell will buy from elsewhere.,en,dumbo_donald,Negative,0.6330549120903015
5975,98,2022-03-05 22:14:13+00:00,@FoxNews You can’t make private or publically held O&amp;G do anything. This isn’t Russia and they are not state owned.,en,kitkatresist,Negative,0.7697517275810242
5976,99,2022-03-05 22:14:02+00:00,"@FoxNews @JMfreespeech If Russia is fighting for land and resources. Why would they nuke possible resources? Resources in land, material and allies. Who will stand by them if they go nuclear?",en,FUKYU58023897,Negative,0.5450270771980286
5977,100,2022-03-05 22:12:28+00:00,@FoxNews @SenJoniErnst This is happening in Ukraine @AlykmZlmbrv this isn't right. And yet people feel bad for them.,en,ElGordito35,Negative,0.9219120740890503
5978,101,2022-03-05 22:12:05+00:00,"@FoxNews As an Iranian, I can tell you with confidence that the vast majority of Iranians dislike Russia and want a good relationship with US and Europe. Russia is afraid of its oil sanction and knows that lifting Iranian oil sanction will make Russian oil sanction easier.",en,Aboozar63938117,Negative,0.6376367211341858
5979,102,2022-03-05 22:07:11+00:00,@FoxNews What I see is Biden is helping fund the Ukraine war with everything he does for Russia. What is he doing? It makes no sense the way Biden is hurting America and helping Russia. Does he owe Russia something? Just what is going on in America these days.,en,RG454G,Negative,0.8482173085212708
5980,103,2022-03-05 22:05:47+00:00,"@FoxNews @SenJoniErnst The ""leadership"" of the so-called Western world only wanted Ukraine to fall in 3 days. All the extra time that the resistance lasts, it exposes them fully as what they are. Cowards.",en,tordoflyer,Negative,0.8962550163269043
5981,104,2022-03-05 22:05:11+00:00,@FoxNews https://t.co/xsO5AG7aKr’s winding down and they still want to whine.  Don’t you have something better to do? The pandemic was like two crisis ago. We’re dealing with a war in Ukraine now… you all didn’t listen to Fauci anyway! He’s been a civil servant for like 35 years. Move on,en,MarkDavidWoodw1,Negative,0.8677327036857605
5982,105,2022-03-05 22:05:01+00:00,"@FoxNews Don’t be a hostage of what putin says. The Russian federation will fall apart, Russian republics that don’t want to be part of Russia will fight for their freedom too. Russia (Putin government) won’t be able to fight on all fronts.",en,OMerzha,Negative,0.8352653384208679
5983,106,2022-03-05 22:04:35+00:00,@FoxNews Or he could take some of his tax free billions and get some fighter jets for a Ukraine to put up a no fly zone.,en,LouisShortXIV,Neutral,0.5957948565483093
5984,107,2022-03-05 22:03:24+00:00,@FoxNews @IngrahamAngle Buying Russian oil is FUNDING the war on the Ukraine! \nI don't give a crap what sort of bias you have about Ted Cruz but at least he's trying to DO SOMETHING!,en,AliSwan172,Negative,0.901727020740509
5985,108,2022-03-05 22:02:50+00:00,@FoxNews Why does Russia think they are in any position to state demands. And why on earth are we even talking to any of these bullies,en,vctucci,Negative,0.8978391289710999
5986,109,2022-03-05 22:01:26+00:00,@FoxNews Pass on the Iron deal until he's out of Ukraine then.,en,NV96308613,Neutral,0.7700065970420837
5987,110,2022-03-05 22:00:53+00:00,@FoxNews Expel her from the country with a one way ticket to Russia,en,Tech2200,Negative,0.6921494603157043
5988,111,2022-03-05 22:00:31+00:00,@FoxNews Ukraine doesn’t want your state or your hood.,en,Cw04819544,Negative,0.8543744683265686
5989,112,2022-03-05 21:59:55+00:00,@FoxNews @SenJoniErnst President Zelensky is absolutely right. Where are the West? Where are the UK / USA who guaranteed Ukraine's borders [Budapest 1994]?? We must supply arms and more - create a 'no-fly' zone. Bullies [like Putin] shrivel when met with with strength &amp; resolution,en,joshuarowe1,Neutral,0.5085284113883972
5990,113,2022-03-05 21:59:49+00:00,@FoxNews Why does Russia even need to be part of the deal?,en,Donster2112,Negative,0.6392192840576172
5991,114,2022-03-05 21:59:47+00:00,"@FoxNews @SenJoniErnst Can this guy just stop everything? He is an Actor. I don’t buy everything. It’s all about his ego and ratings, not really about the people and the livelihoods. If Russia takes Ukraine he will be out of his job.",en,AngelDestiny40,Negative,0.8769271373748779
5992,115,2022-03-05 21:57:49+00:00,"@FoxNews @SenJoniErnst Fifty two Republican Senators acquitted Trump when he extorted Ukraine, by withholding military support. The stain of Trump doesn’t come off, if one pays attention.",en,ShartSheriff,Negative,0.7771559953689575
5993,116,2022-03-05 21:57:12+00:00,"@FoxNews When Hitler invaded Poland like Putin has done to Ukraine, FDR spent most of his days trying to convince Isolationist, congress,and citizens that We could not stand by. It took the attack on our homeland to get it. Will we wait again for a bomb to rain down on us.",en,DevuonoJoe,Negative,0.8743764162063599
5994,117,2022-03-05 21:56:13+00:00,@FoxNews @SenJoniErnst Yes! Help Ukraine!!,en,vivaciouslively,Neutral,0.49012064933776855
5995,118,2022-03-05 21:54:34+00:00,@FoxNews Did she invade Ukraine?,en,josh__gesell,Neutral,0.6114737391471863
5996,119,2022-03-05 21:53:58+00:00,"@FoxNews China 🇨🇳 and Russia are good allies, @SecBlinken  why do you want to spoil dey friendship bcos of your country selfish interest?",en,NuhuSan00922838,Negative,0.5033299922943115
5997,120,2022-03-05 21:53:09+00:00,@FoxNews Is she going to inform them that UKRAINE 🇺🇦 is a country in Europe?,en,Guissepe1212,Neutral,0.8283483386039734
5998,121,2022-03-05 21:52:33+00:00,"@FoxNews Statehood? WTF, Ukraine is an independent Country!",en,Miller5Pamela,Negative,0.6430479288101196
5999,122,2022-03-05 21:50:53+00:00,@FoxNews Looks like it truly was a hard decision and I believe Shell but they just helped fund the invasion of Ukraine.,en,justoneauger,Negative,0.8644960522651672
6000,123,2022-03-05 21:50:30+00:00,@FoxNews Russia makes up only 10% of global output of oil. The US imports less than 10% of our oil from them. What we need is energy independence through new oil free renewable energy resources. Republican lawmakers hate that idea because they get paid by lobbyists and global Corp to lie.,en,christinamm16,Negative,0.6302133798599243
6001,124,2022-03-05 21:50:09+00:00,@FoxNews @SenJoniErnst Kharkiv area has been bombed by Russian troops. Many civilians were killed and lots of apartments were destroyed. That’s what Putin brings to Ukraine - only death! https://t.co/nX5hs5EhmU,en,IvanMazepa10,Negative,0.9309852123260498
6002,125,2022-03-05 21:48:05+00:00,@FoxNews @HawleyMO 2 percent oil from Russia!,en,MissesJackson,Neutral,0.5361190438270569
6003,126,2022-03-05 21:48:01+00:00,@FoxNews @SenJoniErnst Why don’t we send all them January 6 right wing criminals to fight in Ukraine ?,en,romavictorino,Negative,0.8369402885437012
6004,127,2022-03-05 21:46:56+00:00,@FoxNews No fly zone for Russia. No free pass for Russia.,en,hyjohhny355,Neutral,0.49065953493118286
6005,128,2022-03-05 21:46:56+00:00,@FoxNews @SenJoniErnst All supporting Ukraine,en,LinceYos,Negative,0.4869222640991211
6006,129,2022-03-05 21:46:09+00:00,"@FoxNews Russia is no different than Iraq back in the day, we just need to invade them and take their oil. Then they’ll know who is boss",en,MartinMattyMan,Negative,0.7470453381538391
6007,130,2022-03-05 21:45:54+00:00,@FoxNews I think she should go straight to Russia and talk to Putin directly. Better yet bring Joe with you.,en,Chi2tsu,Neutral,0.48369500041007996
6008,131,2022-03-05 21:44:27+00:00,"@FoxNews @SenJoniErnst We must help Ukraine. This is not only about the murder of innocents and aiding a sovereign nation that was invaded by the Russian regime, it is also absolutely about the future of Western security. If you can't see that, you either underestimate or support Vladimir Putin.",en,vargen_madi,Negative,0.6498009562492371
6009,132,2022-03-05 21:44:05+00:00,@FoxNews Under Russia the Ukraine will lose true statehood no matter what it is called by Russia.,en,naomhmichael1,Negative,0.6387484669685364
6010,133,2022-03-05 21:43:42+00:00,"@FoxNews censorship? Just as Arthel says accusation (congressman Brian Fitzpatrick) about US\ndenying Ukraine use of fighter jets not true, dead air for the rest of the interview.",en,Granny4Freedom,Negative,0.7601384520530701
6011,134,2022-03-05 21:42:57+00:00,@FoxNews Why send Ukraine aid?\nSo we can donate to both sides of the war? 🤔,en,Louisiana1911,Negative,0.637084424495697
6012,135,2022-03-05 21:40:40+00:00,"@FoxNews When Putin pulls out of Ukraine, he will order the destruction of the nuclear facility in order to poison most of the country and make it inhabitable. He will do it when the winds are optimal to ensure fallout spreads west.",en,DominicLMEC,Negative,0.8212008476257324
6013,136,2022-03-05 21:39:23+00:00,@FoxNews @IngrahamAngle I’m old enough to remember when doing things that benefit Russia over America was considered corruption…,en,mrquietgeek,Negative,0.687427818775177
6014,137,2022-03-05 21:36:27+00:00,"@FoxNews WOW, You said something negative on Russia, we all know you are pro Russia and PRO  TRUMP, are you getting paid in Rubles! Your Sponsors should be ashamed,boycott FN sponsors.",en,Salty148Peter,Negative,0.8868105411529541
6015,138,2022-03-05 21:33:05+00:00,"@FoxNews This Putin is threatening left, right and centre. Seems he know what he is driving at. The only way to counter him is to take the war to Russia. Who will bell the 🐱 cat? It will be devastating to countries involved but it will stop the bragging and stop the war.",en,GbolahanObadime,Negative,0.8097065687179565
6016,139,2022-03-05 21:32:09+00:00,"@FoxNews @TuckerCarlson But she was told “Russia is a big country and Ukraine is a little country!” Can anyone be more incompetent than 🐫a to be sent over there? Well, that would also be Beijing Biden!",en,Trina4golf,Negative,0.8609108924865723
6017,140,2022-03-05 21:32:06+00:00,@FoxNews Ted is just butthurt that Shell and Exxon found large fast reserves in Ukraine that are bigger than Texas.,en,Henry55877490,Negative,0.789017915725708
